date,session_key,driver_number,gap_to_leader,interval,meeting_key
2026-03-29T05:14:07.171000+00:00,11253,44,0.318,0.193,1281
2026-03-29T05:14:10.140000+00:00,11253,44,0.362,0.137,1281
2026-03-29T05:14:13.974000+00:00,11253,44,0.698,0.13,1281
2026-03-29T05:14:18.160000+00:00,11253,44,1.057,0.309,1281
2026-03-29T05:14:21.796000+00:00,11253,44,1.439,0.251,1281
2026-03-29T05:14:25.571000+00:00,11253,44,1.776,0.261,1281
2026-03-29T05:14:32.384000+00:00,11253,44,2.347,0.301,1281
2026-03-29T05:14:36.457000+00:00,11253,44,2.628,0.387,1281
2026-03-29T05:14:39.988000+00:00,11253,44,2.829,0.518,1281
2026-03-29T05:14:43.379000+00:00,11253,44,3.071,0.522,1281
2026-03-29T05:14:48.660000+00:00,11253,44,3.294,0.636,1281
2026-03-29T05:14:52.798000+00:00,11253,44,3.352,0.546,1281
2026-03-29T05:14:58.189000+00:00,11253,44,3.353,0.574,1281
2026-03-29T05:15:02.354000+00:00,11253,44,3.355,0.576,1281
2026-03-29T05:15:04.848000+00:00,11253,44,3.234,0.472,1281
2026-03-29T05:15:07.680000+00:00,11253,44,3.027,0.323,1281
2026-03-29T05:15:11.096000+00:00,11253,44,3.127,0.364,1281
2026-03-29T05:15:15.465000+00:00,11253,44,3.222,0.467,1281
2026-03-29T05:15:19.668000+00:00,11253,44,3.18,0.525,1281
2026-03-29T05:15:22.324000+00:00,11253,44,3.099,0.534,1281
2026-03-29T05:15:26.818000+00:00,11253,44,2.875,0.562,1281
2026-03-29T05:15:30.618000+00:00,11253,44,2.951,0.623,1281
2026-03-29T05:15:35.189000+00:00,11253,44,2.988,0.549,1281
2026-03-29T05:15:37.762000+00:00,11253,44,3.052,0.573,1281
2026-03-29T05:15:39.222000+00:00,11253,44,3.076,0.539,1281
2026-03-29T05:15:39.953000+00:00,11253,44,3.094,0.544,1281
2026-03-29T05:15:40.698000+00:00,11253,44,3.118,0.563,1281
2026-03-29T05:15:45.368000+00:00,11253,44,3.269,0.829,1281
2026-03-29T05:15:47.593000+00:00,11253,44,3.276,0.072,1281
2026-03-29T05:15:51.173000+00:00,11253,44,3.536,0.269,1281
2026-03-29T05:15:54.826000+00:00,11253,44,3.769,0.402,1281
2026-03-29T05:15:58.339000+00:00,11253,44,3.938,0.519,1281
2026-03-29T05:16:01.777000+00:00,11253,44,4.027,0.458,1281
2026-03-29T05:16:08.260000+00:00,11253,44,4.202,0.565,1281
2026-03-29T05:16:12.176000+00:00,11253,44,4.224,0.575,1281
2026-03-29T05:16:15.744000+00:00,11253,44,4.228,0.621,1281
2026-03-29T05:16:19.209000+00:00,11253,44,4.406,0.764,1281
2026-03-29T05:16:24.251000+00:00,11253,44,4.349,0.706,1281
2026-03-29T05:16:28.412000+00:00,11253,44,4.417,0.643,1281
2026-03-29T05:16:33.874000+00:00,11253,44,4.45,0.623,1281
2026-03-29T05:16:37.982000+00:00,11253,44,4.418,0.63,1281
2026-03-29T05:16:40.557000+00:00,11253,44,4.318,0.605,1281
2026-03-29T05:16:43.536000+00:00,11253,44,4.203,0.588,1281
2026-03-29T05:16:46.925000+00:00,11253,44,4.248,0.55,1281
2026-03-29T05:16:51.319000+00:00,11253,44,4.321,0.572,1281
2026-03-29T05:16:55.453000+00:00,11253,44,4.289,0.596,1281
2026-03-29T05:16:58.067000+00:00,11253,44,4.104,0.587,1281
2026-03-29T05:17:02.501000+00:00,11253,44,3.698,0.537,1281
2026-03-29T05:17:06.082000+00:00,11253,44,3.591,0.523,1281
2026-03-29T05:17:10.917000+00:00,11253,44,3.62,0.606,1281
2026-03-29T05:17:13.211000+00:00,11253,44,3.637,0.59,1281
2026-03-29T05:17:14.726000+00:00,11253,44,3.64,0.595,1281
2026-03-29T05:17:15.415000+00:00,11253,44,3.647,0.602,1281
2026-03-29T05:17:16.178000+00:00,11253,44,3.665,0.623,1281
2026-03-29T05:17:20.758000+00:00,11253,44,3.744,0.918,1281
2026-03-29T05:17:23.054000+00:00,11253,44,3.713,1.06,1281
2026-03-29T05:17:26.295000+00:00,11253,44,3.745,0.958,1281
2026-03-29T05:17:29.990000+00:00,11253,44,3.784,0.794,1281
2026-03-29T05:17:33.399000+00:00,11253,44,3.871,0.78,1281
2026-03-29T05:17:36.846000+00:00,11253,44,3.932,0.593,1281
2026-03-29T05:17:43.413000+00:00,11253,44,4.185,0.522,1281
2026-03-29T05:17:47.372000+00:00,11253,44,4.289,0.472,1281
2026-03-29T05:17:50.965000+00:00,11253,44,4.284,0.469,1281
2026-03-29T05:17:54.369000+00:00,11253,44,4.434,0.599,1281
2026-03-29T05:17:59.493000+00:00,11253,44,4.449,0.571,1281
2026-03-29T05:18:03.712000+00:00,11253,44,4.534,0.6,1281
2026-03-29T05:18:09.116000+00:00,11253,44,4.532,0.61,1281
2026-03-29T05:18:13.289000+00:00,11253,44,4.546,0.647,1281
2026-03-29T05:18:15.879000+00:00,11253,44,4.455,0.625,1281
2026-03-29T05:18:18.816000+00:00,11253,44,4.351,0.622,1281
2026-03-29T05:18:22.161000+00:00,11253,44,4.397,0.544,1281
2026-03-29T05:18:26.572000+00:00,11253,44,4.499,0.589,1281
2026-03-29T05:18:30.943000+00:00,11253,44,4.457,0.629,1281
2026-03-29T05:18:33.319000+00:00,11253,44,4.279,0.626,1281
2026-03-29T05:18:37.756000+00:00,11253,44,3.863,0.579,1281
2026-03-29T05:18:41.324000+00:00,11253,44,3.753,0.489,1281
2026-03-29T05:18:46.070000+00:00,11253,44,4.001,0.456,1281
2026-03-29T05:18:48.630000+00:00,11253,44,4.018,0.438,1281
2026-03-29T05:18:50.115000+00:00,11253,44,4.029,0.449,1281
2026-03-29T05:18:50.954000+00:00,11253,44,4.041,0.459,1281
2026-03-29T05:18:51.604000+00:00,11253,44,4.06,0.481,1281
2026-03-29T05:18:56.152000+00:00,11253,44,4.161,0.778,1281
2026-03-29T05:18:58.472000+00:00,11253,44,4.128,0.923,1281
2026-03-29T05:19:01.633000+00:00,11253,44,4.184,0.822,1281
2026-03-29T05:19:05.342000+00:00,11253,44,4.259,0.649,1281
2026-03-29T05:19:08.777000+00:00,11253,44,4.36,0.689,1281
2026-03-29T05:19:12.168000+00:00,11253,44,4.416,0.545,1281
2026-03-29T05:19:18.857000+00:00,11253,44,4.647,0.606,1281
2026-03-29T05:19:22.870000+00:00,11253,44,4.768,0.638,1281
2026-03-29T05:19:26.447000+00:00,11253,44,4.719,0.737,1281
2026-03-29T05:19:29.803000+00:00,11253,44,4.813,0.738,1281
2026-03-29T05:19:34.922000+00:00,11253,44,4.86,0.677,1281
2026-03-29T05:19:39.117000+00:00,11253,44,4.914,0.628,1281
2026-03-29T05:19:44.589000+00:00,11253,44,4.951,0.559,1281
2026-03-29T05:19:48.721000+00:00,11253,44,4.938,0.585,1281
2026-03-29T05:19:51.394000+00:00,11253,44,4.847,0.569,1281
2026-03-29T05:19:54.341000+00:00,11253,44,4.754,0.575,1281
2026-03-29T05:19:57.616000+00:00,11253,44,4.775,0.551,1281
2026-03-29T05:20:02.063000+00:00,11253,44,4.858,0.569,1281
2026-03-29T05:20:06.242000+00:00,11253,44,4.843,0.619,1281
2026-03-29T05:20:08.982000+00:00,11253,44,4.769,0.704,1281
2026-03-29T05:20:13.632000+00:00,11253,44,4.581,0.846,1281
2026-03-29T05:20:17.319000+00:00,11253,44,4.545,0.84,1281
2026-03-29T05:20:21.849000+00:00,11253,44,4.662,0.749,1281
2026-03-29T05:20:24.417000+00:00,11253,44,4.71,0.744,1281
2026-03-29T05:20:25.928000+00:00,11253,44,4.728,0.759,1281
2026-03-29T05:20:26.655000+00:00,11253,44,4.731,0.763,1281
2026-03-29T05:20:27.450000+00:00,11253,44,4.729,,1281
2026-03-29T05:20:31.720000+00:00,11253,44,4.591,0.842,1281
2026-03-29T05:20:33.874000+00:00,11253,44,4.472,0.855,1281
2026-03-29T05:20:37.040000+00:00,11253,44,4.476,0.713,1281
2026-03-29T05:20:40.803000+00:00,11253,44,4.57,0.631,1281
2026-03-29T05:20:44.283000+00:00,11253,44,4.705,0.7,1281
2026-03-29T05:20:47.761000+00:00,11253,44,4.777,0.677,1281
2026-03-29T05:20:54.355000+00:00,11253,44,4.857,0.685,1281
2026-03-29T05:20:58.344000+00:00,11253,44,4.935,0.735,1281
2026-03-29T05:21:02.006000+00:00,11253,44,5.044,0.943,1281
2026-03-29T05:21:05.361000+00:00,11253,44,5.144,1.023,1281
2026-03-29T05:21:10.477000+00:00,11253,44,5.251,1.009,1281
2026-03-29T05:21:14.649000+00:00,11253,44,5.315,1.032,1281
2026-03-29T05:21:20.078000+00:00,11253,44,5.333,0.867,1281
2026-03-29T05:21:24.263000+00:00,11253,44,5.365,0.921,1281
2026-03-29T05:21:26.959000+00:00,11253,44,5.349,0.954,1281
2026-03-29T05:21:29.981000+00:00,11253,44,5.332,1.017,1281
2026-03-29T05:21:33.304000+00:00,11253,44,5.368,0.98,1281
2026-03-29T05:21:37.689000+00:00,11253,44,5.399,0.906,1281
2026-03-29T05:21:41.838000+00:00,11253,44,5.364,0.929,1281
2026-03-29T05:21:44.537000+00:00,11253,44,5.251,0.938,1281
2026-03-29T05:21:49.076000+00:00,11253,44,5.006,0.975,1281
2026-03-29T05:21:52.767000+00:00,11253,44,4.999,1.009,1281
2026-03-29T05:21:57.383000+00:00,11253,44,5.036,0.964,1281
2026-03-29T05:21:59.892000+00:00,11253,44,5.053,0.946,1281
2026-03-29T05:22:01.374000+00:00,11253,44,5.055,0.964,1281
2026-03-29T05:22:02.080000+00:00,11253,44,5.057,0.97,1281
2026-03-29T05:22:02.827000+00:00,11253,44,5.058,0.976,1281
2026-03-29T05:22:07.092000+00:00,11253,44,4.889,0.977,1281
2026-03-29T05:22:09.279000+00:00,11253,44,4.745,0.993,1281
2026-03-29T05:22:12.346000+00:00,11253,44,4.698,0.795,1281
2026-03-29T05:22:17.151000+00:00,11253,44,4.876,0.766,1281
2026-03-29T05:22:19.585000+00:00,11253,44,4.918,0.762,1281
2026-03-29T05:22:23.084000+00:00,11253,44,4.979,0.769,1281
2026-03-29T05:22:29.653000+00:00,11253,44,5.003,0.797,1281
2026-03-29T05:22:33.568000+00:00,11253,44,5.01,0.805,1281
2026-03-29T05:22:37.126000+00:00,11253,44,4.974,0.859,1281
2026-03-29T05:22:40.373000+00:00,11253,44,5.027,0.906,1281
2026-03-29T05:22:45.431000+00:00,11253,44,5.056,0.79,1281
2026-03-29T05:22:49.666000+00:00,11253,44,5.191,0.771,1281
2026-03-29T05:22:55.035000+00:00,11253,44,5.205,0.744,1281
2026-03-29T05:22:59.270000+00:00,11253,44,5.283,0.823,1281
2026-03-29T05:23:02.006000+00:00,11253,44,5.328,0.922,1281
2026-03-29T05:23:05.062000+00:00,11253,44,5.336,1.015,1281
2026-03-29T05:23:08.394000+00:00,11253,44,5.437,1.031,1281
2026-03-29T05:23:12.769000+00:00,11253,44,5.455,1.006,1281
2026-03-29T05:23:16.928000+00:00,11253,44,5.419,1.045,1281
2026-03-29T05:23:19.595000+00:00,11253,44,5.317,1.097,1281
2026-03-29T05:23:24.205000+00:00,11253,44,5.109,1.214,1281
2026-03-29T05:23:27.997000+00:00,11253,44,5.102,1.215,1281
2026-03-29T05:23:32.527000+00:00,11253,44,5.134,1.167,1281
2026-03-29T05:23:35.051000+00:00,11253,44,5.114,1.161,1281
2026-03-29T05:23:36.543000+00:00,11253,44,5.121,1.173,1281
2026-03-29T05:23:37.255000+00:00,11253,44,5.123,1.179,1281
2026-03-29T05:23:38.028000+00:00,11253,44,5.121,1.186,1281
2026-03-29T05:23:42.310000+00:00,11253,44,4.999,1.277,1281
2026-03-29T05:23:44.538000+00:00,11253,44,4.897,1.345,1281
2026-03-29T05:23:47.686000+00:00,11253,44,4.89,1.212,1281
2026-03-29T05:23:51.397000+00:00,11253,44,4.933,1.02,1281
2026-03-29T05:23:54.747000+00:00,11253,44,4.998,1.022,1281
2026-03-29T05:23:58.160000+00:00,11253,44,4.979,0.915,1281
2026-03-29T05:24:04.792000+00:00,11253,44,5.082,0.92,1281
2026-03-29T05:24:08.739000+00:00,11253,44,5.161,1.004,1281
2026-03-29T05:24:12.455000+00:00,11253,44,5.271,1.184,1281
2026-03-29T05:24:15.760000+00:00,11253,44,5.376,1.237,1281
2026-03-29T05:24:20.837000+00:00,11253,44,5.437,1.17,1281
2026-03-29T05:24:24.970000+00:00,11253,44,5.487,1.15,1281
2026-03-29T05:24:30.500000+00:00,11253,44,5.551,1.121,1281
2026-03-29T05:24:34.704000+00:00,11253,44,5.581,1.189,1281
2026-03-29T05:24:37.413000+00:00,11253,44,5.617,1.309,1281
2026-03-29T05:24:40.490000+00:00,11253,44,5.627,1.421,1281
2026-03-29T05:24:43.704000+00:00,11253,44,5.619,1.299,1281
2026-03-29T05:24:48.044000+00:00,11253,44,5.623,1.216,1281
2026-03-29T05:24:52.258000+00:00,11253,44,5.62,1.255,1281
2026-03-29T05:24:54.947000+00:00,11253,44,5.566,1.359,1281
2026-03-29T05:24:59.629000+00:00,11253,44,5.429,1.557,1281
2026-03-29T05:25:03.317000+00:00,11253,44,5.368,1.575,1281
2026-03-29T05:25:07.878000+00:00,11253,44,5.364,1.519,1281
2026-03-29T05:25:10.495000+00:00,11253,44,5.459,1.529,1281
2026-03-29T05:25:12.001000+00:00,11253,44,5.484,1.547,1281
2026-03-29T05:25:12.807000+00:00,11253,44,5.488,1.552,1281
2026-03-29T05:25:13.459000+00:00,11253,44,5.491,1.558,1281
2026-03-29T05:25:17.762000+00:00,11253,44,5.395,1.617,1281
2026-03-29T05:25:19.946000+00:00,11253,44,5.306,1.685,1281
2026-03-29T05:25:23.179000+00:00,11253,44,5.249,1.561,1281
2026-03-29T05:25:26.797000+00:00,11253,44,5.268,1.336,1281
2026-03-29T05:25:30.214000+00:00,11253,44,5.322,1.337,1281
2026-03-29T05:25:33.602000+00:00,11253,44,5.301,1.225,1281
2026-03-29T05:25:40.275000+00:00,11253,44,5.455,1.308,1281
2026-03-29T05:25:44.175000+00:00,11253,44,5.512,1.351,1281
2026-03-29T05:25:47.911000+00:00,11253,44,5.638,1.5,1281
2026-03-29T05:25:51.286000+00:00,11253,44,5.804,1.627,1281
2026-03-29T05:25:56.304000+00:00,11253,44,5.82,1.575,1281
2026-03-29T05:26:00.372000+00:00,11253,44,5.821,1.453,1281
2026-03-29T05:26:05.918000+00:00,11253,44,5.91,1.59,1281
2026-03-29T05:26:10.149000+00:00,11253,44,5.975,1.681,1281
2026-03-29T05:26:12.919000+00:00,11253,44,6.049,1.851,1281
2026-03-29T05:26:16.031000+00:00,11253,44,6.093,2.013,1281
2026-03-29T05:26:19.276000+00:00,11253,44,6.117,1.852,1281
2026-03-29T05:26:23.582000+00:00,11253,44,6.066,1.717,1281
2026-03-29T05:26:27.821000+00:00,11253,44,6.095,1.82,1281
2026-03-29T05:26:30.584000+00:00,11253,44,6.052,1.955,1281
2026-03-29T05:26:35.289000+00:00,11253,44,5.942,2.223,1281
2026-03-29T05:26:38.982000+00:00,11253,44,5.8,2.101,1281
2026-03-29T05:26:43.552000+00:00,11253,44,5.547,1.94,1281
2026-03-29T05:26:46.078000+00:00,11253,44,5.496,1.906,1281
2026-03-29T05:26:47.582000+00:00,11253,44,5.495,,1281
2026-03-29T05:26:48.267000+00:00,11253,44,5.23,1.911,1281
2026-03-29T05:26:49.031000+00:00,11253,44,5.495,1.92,1281
2026-03-29T05:26:53.347000+00:00,11253,44,5.299,2.017,1281
2026-03-29T05:26:55.521000+00:00,11253,44,5.295,2.083,1281
2026-03-29T05:26:58.660000+00:00,11253,44,5.18,1.807,1281
2026-03-29T05:27:02.423000+00:00,11253,44,5.16,1.58,1281
2026-03-29T05:27:05.763000+00:00,11253,44,5.18,1.563,1281
2026-03-29T05:27:09.193000+00:00,11253,44,5.149,1.368,1281
2026-03-29T05:27:15.747000+00:00,11253,44,5.213,1.286,1281
2026-03-29T05:27:19.714000+00:00,11253,44,5.276,1.289,1281
2026-03-29T05:27:23.450000+00:00,11253,44,5.433,1.458,1281
2026-03-29T05:27:26.721000+00:00,11253,44,5.555,1.535,1281
2026-03-29T05:27:31.792000+00:00,11253,44,5.586,1.487,1281
2026-03-29T05:27:35.903000+00:00,11253,44,5.624,1.358,1281
2026-03-29T05:27:41.378000+00:00,11253,44,5.631,1.396,1281
2026-03-29T05:27:45.609000+00:00,11253,44,5.735,1.506,1281
2026-03-29T05:27:48.369000+00:00,11253,44,5.825,1.68,1281
2026-03-29T05:27:51.538000+00:00,11253,44,5.876,1.842,1281
2026-03-29T05:27:54.745000+00:00,11253,44,5.874,1.715,1281
2026-03-29T05:27:59.160000+00:00,11253,44,5.97,1.725,1281
2026-03-29T05:28:03.462000+00:00,11253,44,6.093,1.909,1281
2026-03-29T05:28:06.226000+00:00,11253,44,6.086,2.059,1281
2026-03-29T05:28:10.987000+00:00,11253,44,6.022,2.363,1281
2026-03-29T05:28:14.757000+00:00,11253,44,6.082,2.348,1281
2026-03-29T05:28:19.322000+00:00,11253,44,6.111,2.089,1281
2026-03-29T05:28:21.815000+00:00,11253,44,6.182,2.108,1281
2026-03-29T05:28:23.334000+00:00,11253,44,6.204,2.127,1281
2026-03-29T05:28:24.009000+00:00,11253,44,6.209,2.138,1281
2026-03-29T05:28:24.833000+00:00,11253,44,6.213,2.151,1281
2026-03-29T05:28:29.147000+00:00,11253,44,6.138,2.271,1281
2026-03-29T05:28:31.665000+00:00,11253,44,6.067,2.389,1281
2026-03-29T05:28:34.430000+00:00,11253,44,6.022,2.119,1281
2026-03-29T05:28:38.219000+00:00,11253,44,6.027,1.901,1281
2026-03-29T05:28:41.619000+00:00,11253,44,6.079,1.909,1281
2026-03-29T05:28:44.984000+00:00,11253,44,6.044,1.756,1281
2026-03-29T05:28:51.604000+00:00,11253,44,6.062,1.712,1281
2026-03-29T05:28:55.590000+00:00,11253,44,6.098,1.659,1281
2026-03-29T05:28:59.188000+00:00,11253,44,6.104,1.774,1281
2026-03-29T05:29:02.486000+00:00,11253,44,6.14,1.844,1281
2026-03-29T05:29:07.489000+00:00,11253,44,6.146,1.703,1281
2026-03-29T05:29:11.603000+00:00,11253,44,6.161,1.619,1281
2026-03-29T05:29:17.017000+00:00,11253,44,6.175,1.596,1281
2026-03-29T05:29:21.256000+00:00,11253,44,6.242,1.672,1281
2026-03-29T05:29:23.915000+00:00,11253,44,6.232,1.723,1281
2026-03-29T05:29:26.963000+00:00,11253,44,6.22,1.807,1281
2026-03-29T05:29:30.201000+00:00,11253,44,6.21,1.672,1281
2026-03-29T05:29:34.583000+00:00,11253,44,6.243,1.583,1281
2026-03-29T05:29:38.791000+00:00,11253,44,6.254,1.656,1281
2026-03-29T05:29:41.506000+00:00,11253,44,6.225,1.748,1281
2026-03-29T05:29:46.183000+00:00,11253,44,6.124,1.933,1281
2026-03-29T05:29:49.899000+00:00,11253,44,6.129,1.973,1281
2026-03-29T05:29:54.442000+00:00,11253,44,6.218,1.885,1281
2026-03-29T05:29:56.994000+00:00,11253,44,6.245,1.877,1281
2026-03-29T05:29:58.801000+00:00,11253,44,6.26,1.887,1281
2026-03-29T05:29:59.226000+00:00,11253,44,6.263,1.894,1281
2026-03-29T05:29:59.932000+00:00,11253,44,6.268,1.907,1281
2026-03-29T05:30:04.426000+00:00,11253,44,6.321,2.15,1281
2026-03-29T05:30:06.682000+00:00,11253,44,6.318,2.311,1281
2026-03-29T05:30:09.886000+00:00,11253,44,6.316,2.129,1281
2026-03-29T05:30:13.589000+00:00,11253,44,6.258,1.948,1281
2026-03-29T05:30:17.015000+00:00,11253,44,6.302,1.953,1281
2026-03-29T05:30:20.383000+00:00,11253,44,6.257,1.726,1281
2026-03-29T05:30:26.971000+00:00,11253,44,6.327,1.661,1281
2026-03-29T05:30:30.955000+00:00,11253,44,6.375,1.638,1281
2026-03-29T05:30:34.551000+00:00,11253,44,6.362,1.732,1281
2026-03-29T05:30:37.846000+00:00,11253,44,6.406,1.804,1281
2026-03-29T05:30:42.898000+00:00,11253,44,6.352,1.669,1281
2026-03-29T05:30:46.982000+00:00,11253,44,6.325,1.557,1281
2026-03-29T05:30:52.387000+00:00,11253,44,6.333,1.522,1281
2026-03-29T05:30:56.594000+00:00,11253,44,6.359,1.583,1281
2026-03-29T05:30:59.232000+00:00,11253,44,6.302,1.601,1281
2026-03-29T05:31:02.292000+00:00,11253,44,6.277,1.673,1281
2026-03-29T05:31:05.589000+00:00,11253,44,6.362,1.617,1281
2026-03-29T05:31:09.986000+00:00,11253,44,6.417,1.662,1281
2026-03-29T05:31:14.177000+00:00,11253,44,6.412,1.75,1281
2026-03-29T05:31:16.907000+00:00,11253,44,6.342,1.873,1281
2026-03-29T05:31:21.573000+00:00,11253,44,6.195,2.143,1281
2026-03-29T05:31:25.366000+00:00,11253,44,6.243,2.215,1281
2026-03-29T05:31:29.927000+00:00,11253,44,6.274,1.734,1281
2026-03-29T05:31:32.457000+00:00,11253,44,6.271,1.611,1281
2026-03-29T05:31:33.941000+00:00,11253,44,6.276,1.588,1281
2026-03-29T05:31:34.616000+00:00,11253,44,6.281,1.586,1281
2026-03-29T05:31:35.400000+00:00,11253,44,6.283,1.589,1281
2026-03-29T05:31:39.840000+00:00,11253,44,6.293,1.817,1281
2026-03-29T05:31:42.100000+00:00,11253,44,6.265,1.955,1281
2026-03-29T05:31:45.265000+00:00,11253,44,6.215,1.782,1281
2026-03-29T05:31:49.055000+00:00,11253,44,6.175,1.619,1281
2026-03-29T05:31:52.395000+00:00,11253,44,6.204,1.603,1281
2026-03-29T05:31:55.847000+00:00,11253,44,6.206,1.451,1281
2026-03-29T05:32:02.387000+00:00,11253,44,6.194,1.255,1281
2026-03-29T05:32:06.372000+00:00,11253,44,6.222,1.178,1281
2026-03-29T05:32:09.951000+00:00,11253,44,6.245,1.167,1281
2026-03-29T05:32:13.226000+00:00,11253,44,6.333,1.17,1281
2026-03-29T05:32:18.271000+00:00,11253,44,6.359,1.079,1281
2026-03-29T05:32:22.378000+00:00,11253,44,6.38,1.049,1281
2026-03-29T05:32:27.806000+00:00,11253,44,6.458,1.046,1281
2026-03-29T05:32:32.041000+00:00,11253,44,6.519,1.109,1281
2026-03-29T05:32:34.725000+00:00,11253,44,6.524,1.162,1281
2026-03-29T05:32:37.761000+00:00,11253,44,6.517,1.195,1281
2026-03-29T05:32:40.995000+00:00,11253,44,6.519,1.157,1281
2026-03-29T05:32:45.371000+00:00,11253,44,6.518,1.142,1281
2026-03-29T05:32:49.559000+00:00,11253,44,6.515,1.166,1281
2026-03-29T05:32:52.271000+00:00,11253,44,6.461,1.225,1281
2026-03-29T05:32:56.901000+00:00,11253,44,6.32,1.316,1281
2026-03-29T05:33:00.563000+00:00,11253,44,6.308,1.354,1281
2026-03-29T05:33:05.067000+00:00,11253,44,6.324,1.333,1281
2026-03-29T05:33:07.568000+00:00,11253,44,,1.286,1281
2026-03-29T05:33:09.100000+00:00,11253,44,6.331,1.29,1281
2026-03-29T05:33:10.712000+00:00,11253,44,6.336,1.293,1281
2026-03-29T05:33:15.027000+00:00,11253,44,6.402,1.432,1281
2026-03-29T05:33:17.294000+00:00,11253,44,6.395,1.502,1281
2026-03-29T05:33:20.365000+00:00,11253,44,6.325,1.395,1281
2026-03-29T05:33:24.176000+00:00,11253,44,6.368,1.401,1281
2026-03-29T05:33:27.590000+00:00,11253,44,6.401,1.409,1281
2026-03-29T05:33:30.956000+00:00,11253,44,6.418,1.311,1281
2026-03-29T05:33:37.545000+00:00,11253,44,6.538,1.252,1281
2026-03-29T05:33:41.523000+00:00,11253,44,6.613,1.218,1281
2026-03-29T05:33:45.134000+00:00,11253,44,6.651,1.262,1281
2026-03-29T05:33:48.445000+00:00,11253,44,6.789,1.285,1281
2026-03-29T05:33:53.490000+00:00,11253,44,6.817,1.208,1281
2026-03-29T05:33:57.611000+00:00,11253,44,6.812,1.192,1281
2026-03-29T05:34:03.085000+00:00,11253,44,6.856,1.162,1281
2026-03-29T05:34:07.226000+00:00,11253,44,6.871,1.186,1281
2026-03-29T05:34:09.903000+00:00,11253,44,6.824,1.203,1281
2026-03-29T05:34:12.909000+00:00,11253,44,6.791,1.22,1281
2026-03-29T05:34:16.137000+00:00,11253,44,,1.224,1281
2026-03-29T05:34:20.521000+00:00,11253,44,6.812,1.245,1281
2026-03-29T05:34:24.723000+00:00,11253,44,,1.278,1281
2026-03-29T05:34:27.431000+00:00,11253,44,6.764,1.334,1281
2026-03-29T05:34:32.087000+00:00,11253,44,6.632,1.42,1281
2026-03-29T05:34:35.804000+00:00,11253,44,6.657,1.518,1281
2026-03-29T05:34:40.398000+00:00,11253,44,6.784,1.635,1281
2026-03-29T05:34:42.975000+00:00,11253,44,6.853,1.607,1281
2026-03-29T05:34:44.523000+00:00,11253,44,6.866,1.605,1281
2026-03-29T05:34:45.193000+00:00,11253,44,6.869,1.604,1281
2026-03-29T05:34:45.916000+00:00,11253,44,6.877,1.611,1281
2026-03-29T05:34:50.422000+00:00,11253,44,6.961,1.785,1281
2026-03-29T05:34:52.703000+00:00,11253,44,6.973,1.873,1281
2026-03-29T05:34:55.898000+00:00,11253,44,7.004,,1281
2026-03-29T05:34:59.576000+00:00,11253,44,6.999,1.807,1281
2026-03-29T05:35:02.996000+00:00,11253,44,7.044,1.841,1281
2026-03-29T05:35:06.441000+00:00,11253,44,7.067,1.776,1281
2026-03-29T05:35:13.086000+00:00,11253,44,7.179,1.764,1281
2026-03-29T05:35:17.045000+00:00,11253,44,7.221,1.758,1281
2026-03-29T05:35:20.673000+00:00,11253,44,7.238,1.717,1281
2026-03-29T05:35:23.949000+00:00,11253,44,7.308,1.688,1281
2026-03-29T05:35:28.923000+00:00,11253,44,7.258,1.592,1281
2026-03-29T05:35:33.051000+00:00,11253,44,7.263,1.573,1281
2026-03-29T05:35:38.500000+00:00,11253,44,7.275,1.521,1281
2026-03-29T05:35:42.663000+00:00,11253,44,7.273,1.541,1281
2026-03-29T05:35:45.282000+00:00,11253,44,7.19,1.503,1281
2026-03-29T05:35:48.355000+00:00,11253,44,7.15,1.502,1281
2026-03-29T05:35:51.572000+00:00,11253,44,7.173,1.463,1281
2026-03-29T05:35:55.925000+00:00,11253,44,7.187,1.395,1281
2026-03-29T05:36:00.096000+00:00,11253,44,7.179,1.398,1281
2026-03-29T05:36:02.810000+00:00,11253,44,7.118,1.41,1281
2026-03-29T05:36:07.440000+00:00,11253,44,6.978,1.428,1281
2026-03-29T05:36:11.234000+00:00,11253,44,7.033,1.552,1281
2026-03-29T05:36:15.742000+00:00,11253,44,7.083,1.585,1281
2026-03-29T05:36:18.280000+00:00,11253,44,7.071,1.549,1281
2026-03-29T05:36:19.772000+00:00,11253,44,7.068,1.553,1281
2026-03-29T05:36:20.494000+00:00,11253,44,7.065,1.555,1281
2026-03-29T05:36:25.637000+00:00,11253,44,7.105,1.665,1281
2026-03-29T05:36:27.889000+00:00,11253,44,7.095,1.722,1281
2026-03-29T05:36:31.131000+00:00,11253,44,7.07,1.69,1281
2026-03-29T05:36:34.748000+00:00,11253,44,7.015,1.546,1281
2026-03-29T05:36:38.108000+00:00,11253,44,7.06,1.574,1281
2026-03-29T05:36:41.529000+00:00,11253,44,7.067,1.487,1281
2026-03-29T05:36:48.110000+00:00,11253,44,7.162,1.476,1281
2026-03-29T05:36:52.119000+00:00,11253,44,7.231,1.521,1281
2026-03-29T05:36:55.735000+00:00,11253,44,7.273,1.527,1281
2026-03-29T05:36:59.011000+00:00,11253,44,7.376,1.556,1281
2026-03-29T05:37:04.035000+00:00,11253,44,7.358,1.46,1281
2026-03-29T05:37:08.096000+00:00,11253,44,7.383,1.35,1281
