date,session_key,driver_number,gap_to_leader,interval,meeting_key
2026-03-29T05:36:55.863000+00:00,11253,16,4.221,3.048,1281
2026-03-29T05:37:00.916000+00:00,11253,16,4.258,3.01,1281
2026-03-29T05:37:05.005000+00:00,11253,16,4.3,2.973,1281
2026-03-29T05:37:10.449000+00:00,11253,16,4.304,2.942,1281
2026-03-29T05:37:14.657000+00:00,11253,16,4.323,2.935,1281
2026-03-29T05:37:17.315000+00:00,11253,16,4.295,2.915,1281
2026-03-29T05:37:20.366000+00:00,11253,16,4.282,2.931,1281
2026-03-29T05:37:23.550000+00:00,11253,16,4.238,2.929,1281
2026-03-29T05:37:27.908000+00:00,11253,16,4.282,2.909,1281
2026-03-29T05:37:32.154000+00:00,11253,16,4.31,2.921,1281
2026-03-29T05:37:34.876000+00:00,11253,16,4.286,2.941,1281
2026-03-29T05:37:39.660000+00:00,11253,16,4.241,3.006,1281
2026-03-29T05:37:43.513000+00:00,11253,16,4.346,0.067,1281
2026-03-29T05:37:48.430000+00:00,11253,16,4.936,0.297,1281
2026-03-29T05:37:51.051000+00:00,11253,16,4.908,0.271,1281
2026-03-29T05:37:52.525000+00:00,11253,16,4.901,0.247,1281
2026-03-29T05:37:53.233000+00:00,11253,16,4.9,0.229,1281
2026-03-29T05:37:53.984000+00:00,11253,16,4.897,0.195,1281
2026-03-29T05:37:58.447000+00:00,11253,16,4.982,3.727,1281
2026-03-29T05:38:00.747000+00:00,11253,16,5.027,3.852,1281
2026-03-29T05:38:03.965000+00:00,11253,16,5.074,3.892,1281
2026-03-29T05:38:07.694000+00:00,11253,16,5.043,3.804,1281
2026-03-29T05:38:11.101000+00:00,11253,16,5.105,3.806,1281
2026-03-29T05:38:14.575000+00:00,11253,16,5.129,3.839,1281
2026-03-29T05:38:21.047000+00:00,11253,16,5.135,3.722,1281
2026-03-29T05:38:25.091000+00:00,11253,16,5.257,3.776,1281
2026-03-29T05:38:28.695000+00:00,11253,16,5.288,3.747,1281
2026-03-29T05:38:31.905000+00:00,11253,16,5.343,3.792,1281
2026-03-29T05:38:36.922000+00:00,11253,16,5.365,3.728,1281
2026-03-29T05:38:40.967000+00:00,11253,16,5.319,3.678,1281
2026-03-29T05:38:46.493000+00:00,11253,16,5.321,3.579,1281
2026-03-29T05:38:50.584000+00:00,11253,16,5.324,3.577,1281
2026-03-29T05:38:53.177000+00:00,11253,16,5.221,3.481,1281
2026-03-29T05:38:56.223000+00:00,11253,16,5.215,3.499,1281
2026-03-29T05:38:59.469000+00:00,11253,16,5.265,3.592,1281
2026-03-29T05:39:03.852000+00:00,11253,16,5.304,3.532,1281
2026-03-29T05:39:08.072000+00:00,11253,16,5.34,3.555,1281
2026-03-29T05:39:10.832000+00:00,11253,16,5.253,3.501,1281
2026-03-29T05:39:15.325000+00:00,11253,16,5.066,3.393,1281
2026-03-29T05:39:19.214000+00:00,11253,16,5.277,3.591,1281
2026-03-29T05:39:23.756000+00:00,11253,16,5.305,3.594,1281
2026-03-29T05:39:26.313000+00:00,11253,16,5.299,3.591,1281
2026-03-29T05:39:27.806000+00:00,11253,16,5.308,3.596,1281
2026-03-29T05:39:28.519000+00:00,11253,16,5.314,3.599,1281
2026-03-29T05:39:29.297000+00:00,11253,16,5.319,3.606,1281
2026-03-29T05:39:33.749000+00:00,11253,16,5.401,3.738,1281
2026-03-29T05:39:36.027000+00:00,11253,16,5.429,3.816,1281
2026-03-29T05:39:39.147000+00:00,11253,16,5.387,3.795,1281
2026-03-29T05:39:42.877000+00:00,11253,16,5.406,3.797,1281
2026-03-29T05:39:46.325000+00:00,11253,16,5.461,3.791,1281
2026-03-29T05:39:49.739000+00:00,11253,16,5.499,3.831,1281
2026-03-29T05:39:56.277000+00:00,11253,16,5.429,3.744,1281
2026-03-29T05:40:00.293000+00:00,11253,16,5.55,3.833,1281
2026-03-29T05:40:03.932000+00:00,11253,16,5.587,3.835,1281
2026-03-29T05:40:07.064000+00:00,11253,16,5.591,3.91,1281
2026-03-29T05:40:12.095000+00:00,11253,16,5.617,3.835,1281
2026-03-29T05:40:16.175000+00:00,11253,16,5.612,3.745,1281
2026-03-29T05:40:21.526000+00:00,11253,16,5.541,3.658,1281
2026-03-29T05:40:25.687000+00:00,11253,16,5.53,3.636,1281
2026-03-29T05:40:28.299000+00:00,11253,16,5.436,3.556,1281
2026-03-29T05:40:31.305000+00:00,11253,16,5.373,3.527,1281
2026-03-29T05:40:34.478000+00:00,11253,16,5.353,3.529,1281
2026-03-29T05:40:39.059000+00:00,11253,16,5.514,3.734,1281
2026-03-29T05:40:43.223000+00:00,11253,16,5.509,3.724,1281
2026-03-29T05:40:45.963000+00:00,11253,16,5.481,3.732,1281
2026-03-29T05:40:50.800000+00:00,11253,16,5.42,3.755,1281
2026-03-29T05:40:54.281000+00:00,11253,16,5.276,3.584,1281
2026-03-29T05:40:58.810000+00:00,11253,16,5.405,3.602,1281
2026-03-29T05:41:01.517000+00:00,11253,16,5.601,3.782,1281
2026-03-29T05:41:32.644000+00:00,11253,16,27.09,7.415,1281
2026-03-29T05:41:36.201000+00:00,11253,16,27.542,7.813,1281
2026-03-29T05:41:39.969000+00:00,11253,16,27.535,7.781,1281
2026-03-29T05:41:43.344000+00:00,11253,16,27.567,7.773,1281
2026-03-29T05:41:46.760000+00:00,11253,16,27.602,7.693,1281
2026-03-29T05:41:53.074000+00:00,11253,16,27.339,7.306,1281
2026-03-29T05:41:56.983000+00:00,11253,16,27.268,7.229,1281
2026-03-29T05:42:00.605000+00:00,11253,16,27.318,7.313,1281
2026-03-29T05:42:03.836000+00:00,11253,16,27.353,7.316,1281
2026-03-29T05:42:08.783000+00:00,11253,16,27.278,7.18,1281
2026-03-29T05:42:12.844000+00:00,11253,16,27.296,7.16,1281
2026-03-29T05:42:18.230000+00:00,11253,16,27.233,7.154,1281
2026-03-29T05:42:22.415000+00:00,11253,16,27.258,7.144,1281
2026-03-29T05:42:25.103000+00:00,11253,16,27.259,7.159,1281
2026-03-29T05:42:28.167000+00:00,11253,16,27.278,7.179,1281
2026-03-29T05:42:31.351000+00:00,11253,16,27.234,7.081,1281
2026-03-29T05:42:35.715000+00:00,11253,16,25.367,6.947,1281
2026-03-29T05:42:39.819000+00:00,11253,16,25.37,6.945,1281
2026-03-29T05:42:42.571000+00:00,11253,16,25.413,6.992,1281
2026-03-29T05:42:47.369000+00:00,11253,16,25.512,7.092,1281
2026-03-29T05:42:51.087000+00:00,11253,16,25.561,7.13,1281
2026-03-29T05:42:55.588000+00:00,11253,16,25.563,7.059,1281
2026-03-29T05:42:58.130000+00:00,11253,16,25.575,7.065,1281
2026-03-29T05:42:59.625000+00:00,11253,16,25.564,7.051,1281
2026-03-29T05:43:00.293000+00:00,11253,16,25.559,7.045,1281
2026-03-29T05:43:01.044000+00:00,11253,16,25.57,7.053,1281
2026-03-29T05:43:05.624000+00:00,11253,16,25.746,,1281
2026-03-29T05:43:07.986000+00:00,11253,16,25.838,5.346,1281
2026-03-29T05:43:11.465000+00:00,11253,16,25.944,4.947,1281
2026-03-29T05:43:14.792000+00:00,11253,16,25.77,4.729,1281
2026-03-29T05:43:18.153000+00:00,11253,16,25.725,4.684,1281
2026-03-29T05:43:21.546000+00:00,11253,16,25.72,4.673,1281
2026-03-29T05:43:27.937000+00:00,11253,16,25.47,4.637,1281
2026-03-29T05:43:31.906000+00:00,11253,16,25.521,4.696,1281
2026-03-29T05:43:35.472000+00:00,11253,16,25.482,4.766,1281
2026-03-29T05:43:38.617000+00:00,11253,16,25.443,4.681,1281
2026-03-29T05:43:43.859000+00:00,11253,16,25.302,4.598,1281
2026-03-29T05:43:47.576000+00:00,11253,16,25.23,4.635,1281
2026-03-29T05:43:52.964000+00:00,11253,16,25.145,4.665,1281
2026-03-29T05:43:57.120000+00:00,11253,16,25.146,4.716,1281
2026-03-29T05:43:59.712000+00:00,11253,16,25.051,4.633,1281
2026-03-29T05:44:02.714000+00:00,11253,16,25.017,4.597,1281
2026-03-29T05:44:05.904000+00:00,11253,16,25.109,4.547,1281
2026-03-29T05:44:10.186000+00:00,11253,16,25.059,4.509,1281
2026-03-29T05:44:14.379000+00:00,11253,16,25.058,4.569,1281
2026-03-29T05:44:17.093000+00:00,11253,16,25.045,4.604,1281
2026-03-29T05:44:21.785000+00:00,11253,16,24.997,4.684,1281
2026-03-29T05:44:25.581000+00:00,11253,16,25.063,4.833,1281
2026-03-29T05:44:30.023000+00:00,11253,16,25.033,4.798,1281
2026-03-29T05:44:32.570000+00:00,11253,16,25.012,4.751,1281
2026-03-29T05:44:34.034000+00:00,11253,16,25.007,4.743,1281
2026-03-29T05:44:34.728000+00:00,11253,16,25.005,4.742,1281
2026-03-29T05:44:35.473000+00:00,11253,16,25.009,4.75,1281
2026-03-29T05:44:39.951000+00:00,11253,16,25.092,4.917,1281
2026-03-29T05:44:42.214000+00:00,11253,16,25.137,5.031,1281
2026-03-29T05:44:45.402000+00:00,11253,16,25.159,5.072,1281
2026-03-29T05:44:49.069000+00:00,11253,16,25.051,4.992,1281
2026-03-29T05:44:52.439000+00:00,11253,16,25.068,5.042,1281
2026-03-29T05:44:55.814000+00:00,11253,16,25.11,4.973,1281
2026-03-29T05:45:02.256000+00:00,11253,16,25.019,4.851,1281
2026-03-29T05:45:06.199000+00:00,11253,16,25.068,4.866,1281
2026-03-29T05:45:09.807000+00:00,11253,16,25.114,4.898,1281
2026-03-29T05:45:12.974000+00:00,11253,16,25.145,4.79,1281
2026-03-29T05:45:17.864000+00:00,11253,16,25.016,4.666,1281
2026-03-29T05:45:21.985000+00:00,11253,16,25.014,4.663,1281
2026-03-29T05:45:27.349000+00:00,11253,16,24.896,4.548,1281
2026-03-29T05:45:31.504000+00:00,11253,16,24.886,4.588,1281
2026-03-29T05:45:34.047000+00:00,11253,16,24.787,4.508,1281
2026-03-29T05:45:37.023000+00:00,11253,16,24.734,4.488,1281
2026-03-29T05:45:40.198000+00:00,11253,16,24.774,4.365,1281
2026-03-29T05:45:44.557000+00:00,11253,16,24.749,4.269,1281
2026-03-29T05:45:48.646000+00:00,11253,16,24.734,4.32,1281
2026-03-29T05:45:51.401000+00:00,11253,16,24.706,4.402,1281
2026-03-29T05:45:56.080000+00:00,11253,16,24.636,4.583,1281
2026-03-29T05:45:59.889000+00:00,11253,16,24.769,4.548,1281
2026-03-29T05:46:04.374000+00:00,11253,16,24.784,4.288,1281
2026-03-29T05:46:06.914000+00:00,11253,16,24.749,4.246,1281
2026-03-29T05:46:08.352000+00:00,11253,16,24.747,4.234,1281
2026-03-29T05:46:08.995000+00:00,11253,16,,4.231,1281
2026-03-29T05:46:09.774000+00:00,11253,16,24.752,4.242,1281
2026-03-29T05:46:14.177000+00:00,11253,16,24.805,4.519,1281
2026-03-29T05:46:16.478000+00:00,11253,16,24.822,4.514,1281
2026-03-29T05:46:19.628000+00:00,11253,16,24.857,4.18,1281
2026-03-29T05:46:23.232000+00:00,11253,16,24.742,3.965,1281
2026-03-29T05:46:26.603000+00:00,11253,16,24.767,3.866,1281
2026-03-29T05:46:29.926000+00:00,11253,16,24.754,3.615,1281
2026-03-29T05:46:36.358000+00:00,11253,16,24.66,3.271,1281
2026-03-29T05:46:40.265000+00:00,11253,16,24.646,3.207,1281
2026-03-29T05:46:43.830000+00:00,11253,16,24.648,3.27,1281
2026-03-29T05:46:47.006000+00:00,11253,16,24.653,3.141,1281
2026-03-29T05:46:51.931000+00:00,11253,16,24.598,2.932,1281
2026-03-29T05:46:56.037000+00:00,11253,16,24.587,2.933,1281
2026-03-29T05:47:01.506000+00:00,11253,16,24.598,2.912,1281
2026-03-29T05:47:05.606000+00:00,11253,16,24.596,2.899,1281
2026-03-29T05:47:08.244000+00:00,11253,16,24.542,2.848,1281
2026-03-29T05:47:11.230000+00:00,11253,16,24.51,2.824,1281
2026-03-29T05:47:14.381000+00:00,11253,16,24.573,2.717,1281
2026-03-29T05:47:18.684000+00:00,11253,16,24.616,2.573,1281
2026-03-29T05:47:22.887000+00:00,11253,16,22.524,2.572,1281
2026-03-29T05:47:25.583000+00:00,11253,16,22.529,2.599,1281
2026-03-29T05:47:30.269000+00:00,11253,16,22.526,2.659,1281
2026-03-29T05:47:33.922000+00:00,11253,16,22.568,2.718,1281
2026-03-29T05:47:38.478000+00:00,11253,16,22.684,2.613,1281
2026-03-29T05:47:40.956000+00:00,11253,16,22.63,2.58,1281
2026-03-29T05:47:42.439000+00:00,11253,16,22.629,2.568,1281
2026-03-29T05:47:43.135000+00:00,11253,16,22.632,2.564,1281
2026-03-29T05:47:43.890000+00:00,11253,16,22.634,2.566,1281
2026-03-29T05:47:48.293000+00:00,11253,16,22.688,2.558,1281
2026-03-29T05:47:50.552000+00:00,11253,16,22.705,2.568,1281
2026-03-29T05:47:53.685000+00:00,11253,16,22.711,2.347,1281
2026-03-29T05:47:57.415000+00:00,11253,16,22.759,2.173,1281
2026-03-29T05:48:00.805000+00:00,11253,16,22.836,2.131,1281
2026-03-29T05:48:04.127000+00:00,11253,16,22.751,1.901,1281
2026-03-29T05:48:10.612000+00:00,11253,16,22.818,1.699,1281
2026-03-29T05:48:14.862000+00:00,11253,16,23.191,1.982,1281
2026-03-29T05:48:21.875000+00:00,11253,16,26.659,2.705,1281
2026-03-29T05:48:26.939000+00:00,11253,16,28.604,2.645,1281
2026-03-29T05:48:33.795000+00:00,11253,16,30.442,2.411,1281
2026-03-29T05:48:38.626000+00:00,11253,16,31.091,2.659,1281
2026-03-29T05:48:44.594000+00:00,11253,16,31.661,2.505,1281
2026-03-29T05:48:51.476000+00:00,11253,16,30.893,1.08,1281
2026-03-29T05:48:55.835000+00:00,11253,16,31.171,0.736,1281
2026-03-29T05:49:00.851000+00:00,11253,16,32.058,1.19,1281
2026-03-29T05:49:05.622000+00:00,11253,16,32.155,1.116,1281
2026-03-29T05:49:11.202000+00:00,11253,16,32.604,0.592,1281
2026-03-29T05:49:16.082000+00:00,11253,16,31.668,0.722,1281
2026-03-29T05:49:19.471000+00:00,11253,16,30.848,1.048,1281
2026-03-29T05:49:25.153000+00:00,11253,16,29.314,1.295,1281
2026-03-29T05:49:30.091000+00:00,11253,16,29.38,2.131,1281
2026-03-29T05:49:36.277000+00:00,11253,16,30.901,1.932,1281
2026-03-29T05:49:39.912000+00:00,11253,16,30.885,2.097,1281
2026-03-29T05:49:44.184000+00:00,11253,16,29.564,1.116,1281
2026-03-29T05:49:53.565000+00:00,11253,16,12.58,3.798,1281
2026-03-29T05:49:58.035000+00:00,11253,16,11.188,2.732,1281
2026-03-29T05:50:02.640000+00:00,11253,16,9.924,2.165,1281
2026-03-29T05:50:06.938000+00:00,11253,16,9.588,2.061,1281
2026-03-29T05:50:11.552000+00:00,11253,16,9.503,1.261,1281
2026-03-29T05:50:20.118000+00:00,11253,16,10.375,1.539,1281
2026-03-29T05:50:24.466000+00:00,11253,16,10.061,1.744,1281
2026-03-29T05:50:28.891000+00:00,11253,16,10.62,0.808,1281
2026-03-29T05:50:32.680000+00:00,11253,16,10.795,1.02,1281
2026-03-29T05:50:39.560000+00:00,11253,16,12.187,2.342,1281
2026-03-29T05:50:45.692000+00:00,11253,16,13.589,1.612,1281
2026-03-29T05:50:52.683000+00:00,11253,16,13.59,2.095,1281
2026-03-29T05:51:01.495000+00:00,11253,16,13.053,1.816,1281
2026-03-29T05:51:04.693000+00:00,11253,16,12.475,1.449,1281
2026-03-29T05:51:10.381000+00:00,11253,16,13.381,1.095,1281
2026-03-29T05:51:17.526000+00:00,11253,16,13.868,1.608,1281
2026-03-29T05:51:22.984000+00:00,11253,16,11.761,2.312,1281
2026-03-29T05:51:27.950000+00:00,11253,16,9.03,2.408,1281
2026-03-29T05:51:31.548000+00:00,11253,16,7.475,1.837,1281
2026-03-29T05:51:38.842000+00:00,11253,16,4.884,0.65,1281
2026-03-29T05:51:48.432000+00:00,11253,16,7.875,1.048,1281
2026-03-29T05:51:54.834000+00:00,11253,16,8.285,2.406,1281
2026-03-29T05:51:58.096000+00:00,11253,16,7.528,2.814,1281
2026-03-29T05:52:00.431000+00:00,11253,16,7.785,2.084,1281
2026-03-29T05:52:01.361000+00:00,11253,16,7.836,1.652,1281
2026-03-29T05:52:02.297000+00:00,11253,16,7.811,1.322,1281
2026-03-29T05:52:07.220000+00:00,11253,16,7.025,0.775,1281
2026-03-29T05:52:09.632000+00:00,11253,16,6.698,0.768,1281
2026-03-29T05:52:13.326000+00:00,11253,16,4.954,1.01,1281
2026-03-29T05:52:20.602000+00:00,11253,16,5.998,1.753,1281
2026-03-29T05:52:25.409000+00:00,11253,16,6.568,1.703,1281
2026-03-29T05:52:29.242000+00:00,11253,16,4.631,0.908,1281
2026-03-29T05:52:38.708000+00:00,11253,16,4.615,1.019,1281
2026-03-29T05:52:45.452000+00:00,11253,16,4.756,0.832,1281
2026-03-29T05:52:52.858000+00:00,11253,16,6.787,1.395,1281
2026-03-29T05:52:56.633000+00:00,11253,16,4.616,0.991,1281
2026-03-29T05:53:05.725000+00:00,11253,16,5.735,1.535,1281
2026-03-29T05:53:11.071000+00:00,11253,16,5.497,1.364,1281
2026-03-29T05:53:19.915000+00:00,11253,16,5.892,0.8,1281
2026-03-29T05:53:26.112000+00:00,11253,16,6.868,1.019,1281
2026-03-29T05:53:29.014000+00:00,11253,16,5.681,0.954,1281
2026-03-29T05:53:36.906000+00:00,11253,16,6.125,1.059,1281
2026-03-29T05:53:47.171000+00:00,11253,16,8.274,0.94,1281
2026-03-29T05:53:54.208000+00:00,11253,16,6.684,2.453,1281
2026-03-29T05:53:59.330000+00:00,11253,16,5.918,1.565,1281
2026-03-29T05:54:03.290000+00:00,11253,16,5.77,0.557,1281
2026-03-29T05:54:11.034000+00:00,11253,16,5.557,0.914,1281
2026-03-29T05:54:16.003000+00:00,11253,16,5.011,0.615,1281
2026-03-29T05:54:22.483000+00:00,11253,16,5.431,1.243,1281
2026-03-29T05:54:25.395000+00:00,11253,16,4.687,0.888,1281
2026-03-29T05:54:27.504000+00:00,11253,16,4.734,0.929,1281
2026-03-29T05:54:28.448000+00:00,11253,16,4.747,0.933,1281
2026-03-29T05:54:29.319000+00:00,11253,16,4.645,0.863,1281
2026-03-29T05:54:34.726000+00:00,11253,16,3.832,0.425,1281
2026-03-29T05:54:38.288000+00:00,11253,16,4.355,0.362,1281
2026-03-29T05:54:45.103000+00:00,11253,16,5.904,1.053,1281
2026-03-29T05:54:49.562000+00:00,11253,16,4.529,0.685,1281
2026-03-29T05:54:55.634000+00:00,11253,16,6.281,1.604,1281
2026-03-29T05:54:59.670000+00:00,11253,16,4.69,0.787,1281
2026-03-29T05:55:09.405000+00:00,11253,16,4.762,1.359,1281
2026-03-29T05:55:15.465000+00:00,11253,16,4.529,1.018,1281
2026-03-29T05:55:21.185000+00:00,11253,16,5.318,0.508,1281
2026-03-29T05:55:25.994000+00:00,11253,16,4.903,0.876,1281
2026-03-29T05:55:33.931000+00:00,11253,16,5.335,1.423,1281
2026-03-29T05:55:39.546000+00:00,11253,16,5.563,1.475,1281
2026-03-29T05:55:48.116000+00:00,11253,16,6.452,1.625,1281
2026-03-29T05:55:54.893000+00:00,11253,16,7.47,1.546,1281
2026-03-29T05:55:58.073000+00:00,11253,16,5.461,1.463,1281
2026-03-29T05:56:07.871000+00:00,11253,16,6.404,1.548,1281
2026-03-29T05:56:17.430000+00:00,11253,16,7.951,1.147,1281
2026-03-29T05:56:23.950000+00:00,11253,16,7.019,2.716,1281
2026-03-29T05:56:29.099000+00:00,11253,16,5.718,1.828,1281
2026-03-29T05:56:32.925000+00:00,11253,16,5.002,1.338,1281
2026-03-29T05:56:40.752000+00:00,11253,16,5.03,1.233,1281
2026-03-29T05:56:46.829000+00:00,11253,16,5.886,1.51,1281
2026-03-29T05:56:52.424000+00:00,11253,16,5.463,2.202,1281
2026-03-29T05:56:56.771000+00:00,11253,16,5.886,2.079,1281
2026-03-29T05:56:58.981000+00:00,11253,16,5.592,1.434,1281
2026-03-29T05:56:59.886000+00:00,11253,16,5.508,1.219,1281
2026-03-29T05:57:00.805000+00:00,11253,16,5.485,0.992,1281
2026-03-29T05:57:07.278000+00:00,11253,16,5.682,0.689,1281
2026-03-29T05:57:10.910000+00:00,11253,16,6.155,0.503,1281
2026-03-29T05:57:14.906000+00:00,11253,16,4.878,0.717,1281
2026-03-29T05:57:20.649000+00:00,11253,16,4.526,0.75,1281
2026-03-29T05:57:26.993000+00:00,11253,16,6.307,1.613,1281
2026-03-29T05:57:31.212000+00:00,11253,16,4.573,1.194,1281
2026-03-29T05:57:40.985000+00:00,11253,16,4.398,0.977,1281
2026-03-29T05:57:47.631000+00:00,11253,16,4.21,1.244,1281
2026-03-29T05:57:54.516000+00:00,11253,16,4.416,1.163,1281
2026-03-29T05:57:59.227000+00:00,11253,16,3.558,0.749,1281
2026-03-29T05:58:07.646000+00:00,11253,16,4.414,1.37,1281
2026-03-29T05:58:14.283000+00:00,11253,16,5.703,0.9,1281
2026-03-29T05:58:20.734000+00:00,11253,16,4.915,1.839,1281
2026-03-29T05:58:25.306000+00:00,11253,16,3.709,1.142,1281
2026-03-29T05:58:29.896000+00:00,11253,16,3.846,0.782,1281
2026-03-29T05:58:35.911000+00:00,11253,16,3.813,0.928,1281
2026-03-29T05:58:42.089000+00:00,11253,16,4.283,0.596,1281
2026-03-29T05:58:48.557000+00:00,11253,16,4.108,1.81,1281
2026-03-29T05:58:54.040000+00:00,11253,16,3.729,1.015,1281
2026-03-29T05:58:57.679000+00:00,11253,16,3.806,0.566,1281
2026-03-29T05:59:05.775000+00:00,11253,16,4.417,0.982,1281
2026-03-29T05:59:12.552000+00:00,11253,16,5.699,1.513,1281
2026-03-29T05:59:18.140000+00:00,11253,16,4.82,2.227,1281
2026-03-29T05:59:22.822000+00:00,11253,16,5.373,1.289,1281
2026-03-29T05:59:25.696000+00:00,11253,16,6.043,1.836,1281
2026-03-29T05:59:26.554000+00:00,11253,16,6.108,1.888,1281
2026-03-29T05:59:27.509000+00:00,11253,16,6.117,1.928,1281
2026-03-29T05:59:32.483000+00:00,11253,16,5.587,2.017,1281
2026-03-29T05:59:34.992000+00:00,11253,16,5.242,1.894,1281
2026-03-29T05:59:38.426000+00:00,11253,16,3.535,1.478,1281
2026-03-29T05:59:44.165000+00:00,11253,16,3.564,1.166,1281
2026-03-29T05:59:49.752000+00:00,11253,16,4.718,2.088,1281
2026-03-29T05:59:53.977000+00:00,11253,16,3.35,0.7,1281
2026-03-29T06:00:03.649000+00:00,11253,16,3.641,0.902,1281
2026-03-29T06:00:10.105000+00:00,11253,16,3.666,0.69,1281
2026-03-29T06:00:15.510000+00:00,11253,16,4.637,0.692,1281
2026-03-29T06:00:19.818000+00:00,11253,16,3.442,0.939,1281
2026-03-29T06:00:28.168000+00:00,11253,16,4.424,1.032,1281
2026-03-29T06:00:33.329000+00:00,11253,16,4.032,1.0,1281
2026-03-29T06:00:40.862000+00:00,11253,16,3.954,1.194,1281
2026-03-29T06:00:46.722000+00:00,11253,16,4.607,1.125,1281
2026-03-29T06:00:49.895000+00:00,11253,16,4.479,0.447,1281
2026-03-29T06:00:53.808000+00:00,11253,16,3.977,0.551,1281
2026-03-29T06:00:58.653000+00:00,11253,16,3.413,0.544,1281
2026-03-29T06:01:05.965000+00:00,11253,16,3.576,1.119,1281
2026-03-29T06:01:14.169000+00:00,11253,16,2.967,1.149,1281
2026-03-29T06:01:20.659000+00:00,11253,16,2.223,0.811,1281
2026-03-29T06:01:32.272000+00:00,11253,16,1.656,0.717,1281
2026-03-29T06:01:39.151000+00:00,11253,16,1.609,0.449,1281
2026-03-29T06:01:44.041000+00:00,11253,16,1.947,0.412,1281
2026-03-29T06:01:46.732000+00:00,11253,16,1.973,0.374,1281
2026-03-29T06:01:48.198000+00:00,11253,16,2.022,0.34,1281
2026-03-29T06:01:48.922000+00:00,11253,16,2.032,0.33,1281
2026-03-29T06:01:49.638000+00:00,11253,16,2.028,0.32,1281
2026-03-29T06:01:53.923000+00:00,11253,16,1.993,0.321,1281
2026-03-29T06:01:56.122000+00:00,11253,16,2.051,0.314,1281
2026-03-29T06:01:59.515000+00:00,11253,16,2.25,0.25,1281
2026-03-29T06:02:03.526000+00:00,11253,16,2.526,0.318,1281
2026-03-29T06:02:06.934000+00:00,11253,16,2.668,0.388,1281
2026-03-29T06:02:10.484000+00:00,11253,16,2.794,0.451,1281
2026-03-29T06:02:17.140000+00:00,11253,16,3.239,0.605,1281
2026-03-29T06:02:21.058000+00:00,11253,16,3.39,0.677,1281
2026-03-29T06:02:24.615000+00:00,11253,16,3.427,0.565,1281
2026-03-29T06:02:27.894000+00:00,11253,16,3.474,0.535,1281
2026-03-29T06:02:32.912000+00:00,11253,16,3.618,0.573,1281
2026-03-29T06:02:37.008000+00:00,11253,16,3.574,0.556,1281
2026-03-29T06:02:42.411000+00:00,11253,16,3.658,0.559,1281
2026-03-29T06:02:46.493000+00:00,11253,16,3.624,0.505,1281
2026-03-29T06:02:49.050000+00:00,11253,16,3.515,0.314,1281
2026-03-29T06:02:52.030000+00:00,11253,16,3.437,0.177,1281
2026-03-29T06:02:55.428000+00:00,11253,16,3.549,0.424,1281
2026-03-29T06:02:59.785000+00:00,11253,16,3.657,0.589,1281
2026-03-29T06:03:03.905000+00:00,11253,16,3.638,0.591,1281
2026-03-29T06:03:06.615000+00:00,11253,16,3.593,0.563,1281
2026-03-29T06:03:11.325000+00:00,11253,16,3.423,0.501,1281
2026-03-29T06:03:14.982000+00:00,11253,16,3.447,0.539,1281
2026-03-29T06:03:19.541000+00:00,11253,16,3.63,0.571,1281
2026-03-29T06:03:22.034000+00:00,11253,16,3.635,0.651,1281
2026-03-29T06:03:23.520000+00:00,11253,16,3.661,0.668,1281
2026-03-29T06:03:24.198000+00:00,11253,16,3.67,0.677,1281
2026-03-29T06:03:24.947000+00:00,11253,16,3.666,0.687,1281
2026-03-29T06:03:29.145000+00:00,11253,16,3.459,0.73,1281
2026-03-29T06:03:31.357000+00:00,11253,16,3.298,0.76,1281
2026-03-29T06:03:34.350000+00:00,11253,16,3.227,0.668,1281
2026-03-29T06:03:38.030000+00:00,11253,16,3.293,0.541,1281
2026-03-29T06:03:41.417000+00:00,11253,16,3.423,0.564,1281
2026-03-29T06:03:44.816000+00:00,11253,16,3.527,0.617,1281
2026-03-29T06:03:51.338000+00:00,11253,16,3.775,0.764,1281
2026-03-29T06:03:55.264000+00:00,11253,16,3.947,0.898,1281
2026-03-29T06:03:58.856000+00:00,11253,16,3.992,1.047,1281
2026-03-29T06:04:02.060000+00:00,11253,16,4.031,1.063,1281
2026-03-29T06:04:07.067000+00:00,11253,16,4.124,0.965,1281
2026-03-29T06:04:11.131000+00:00,11253,16,4.05,0.885,1281
2026-03-29T06:04:16.426000+00:00,11253,16,4.095,0.93,1281
2026-03-29T06:04:20.527000+00:00,11253,16,4.068,0.877,1281
2026-03-29T06:04:23.138000+00:00,11253,16,4.067,0.77,1281
2026-03-29T06:04:26.174000+00:00,11253,16,,0.67,1281
2026-03-29T06:04:29.340000+00:00,11253,16,4.069,0.691,1281
2026-03-29T06:04:33.715000+00:00,11253,16,4.196,0.804,1281
2026-03-29T06:04:37.853000+00:00,11253,16,4.193,0.819,1281
2026-03-29T06:04:40.469000+00:00,11253,16,4.099,0.734,1281
2026-03-29T06:04:44.985000+00:00,11253,16,3.87,0.601,1281
2026-03-29T06:04:48.686000+00:00,11253,16,3.853,0.615,1281
2026-03-29T06:04:53.204000+00:00,11253,16,3.947,0.59,1281
2026-03-29T06:04:55.886000+00:00,11253,16,3.944,0.612,1281
2026-03-29T06:04:57.185000+00:00,11253,16,3.965,0.622,1281
2026-03-29T06:04:57.889000+00:00,11253,16,3.969,0.626,1281
