date,session_key,meeting_key,gap_to_leader,interval,driver_number
2026-05-03T17:13:01.616000+00:00,11280,1284,29.842,2.681,11
2026-05-03T17:13:05.257000+00:00,11280,1284,26.426,2.455,11
2026-05-03T17:13:08.986000+00:00,11280,1284,25.609,1.897,11
2026-05-03T17:13:12.219000+00:00,11280,1284,25.693,1.701,11
2026-05-03T17:13:18.161000+00:00,11280,1284,27.671,3.564,11
2026-05-03T17:13:26.733000+00:00,11280,1284,30.445,5.478,11
2026-05-03T17:13:33.873000+00:00,11280,1284,29.926,6.135,11
2026-05-03T17:13:39.439000+00:00,11280,1284,29.833,5.802,11
2026-05-03T17:13:46.020000+00:00,11280,1284,28.97,5.889,11
2026-05-03T17:13:52.618000+00:00,11280,1284,28.248,5.693,11
2026-05-03T17:13:58.050000+00:00,11280,1284,28.055,4.941,11
2026-05-03T17:14:03.986000+00:00,11280,1284,27.757,3.781,11
2026-05-03T17:14:13.391000+00:00,11280,1284,30.342,3.637,11
2026-05-03T17:14:18.334000+00:00,11280,1284,30.064,4.495,11
2026-05-03T17:14:23.892000+00:00,11280,1284,28.892,4.324,11
2026-05-03T17:14:28.100000+00:00,11280,1284,29.124,4.171,11
2026-05-03T17:14:31.506000+00:00,11280,1284,29.158,3.285,11
2026-05-03T17:14:32.256000+00:00,11280,1284,29.151,3.043,11
2026-05-03T17:14:35.159000+00:00,11280,1284,28.983,2.366,11
2026-05-03T17:14:37.603000+00:00,11280,1284,29.038,1.861,11
2026-05-03T17:14:42.586000+00:00,11280,1284,28.98,1.829,11
2026-05-03T17:14:47.754000+00:00,11280,1284,29.309,2.235,11
2026-05-03T17:14:52.387000+00:00,11280,1284,29.643,2.253,11
2026-05-03T17:14:56.569000+00:00,11280,1284,29.721,2.256,11
2026-05-03T17:14:59.887000+00:00,11280,1284,29.356,2.728,11
2026-05-03T17:15:04.710000+00:00,11280,1284,29.006,3.715,11
2026-05-03T17:15:11.010000+00:00,11280,1284,27.453,4.472,11
2026-05-03T17:15:15.218000+00:00,11280,1284,26.534,4.747,11
2026-05-03T17:15:20.746000+00:00,11280,1284,26.959,5.764,11
2026-05-03T17:15:24.579000+00:00,11280,1284,26.887,6.062,11
2026-05-03T17:15:28.751000+00:00,11280,1284,25.804,6.03,11
2026-05-03T17:15:34.288000+00:00,11280,1284,24.819,6.052,11
2026-05-03T17:15:41.387000+00:00,11280,1284,24.86,6.659,11
2026-05-03T17:15:46.152000+00:00,11280,1284,23.06,5.654,11
2026-05-03T17:15:51.746000+00:00,11280,1284,20.582,4.967,11
2026-05-03T17:15:58.699000+00:00,11280,1284,20.065,4.164,11
2026-05-03T17:16:05.769000+00:00,11280,1284,21.34,4.915,11
2026-05-03T17:16:12.217000+00:00,11280,1284,21.08,4.099,11
2026-05-03T17:16:21.717000+00:00,11280,1284,22.741,3.179,11
2026-05-03T17:16:26.987000+00:00,11280,1284,22.989,3.318,11
2026-05-03T17:16:32.773000+00:00,11280,1284,22.185,3.632,11
2026-05-03T17:16:36.910000+00:00,11280,1284,21.854,3.758,11
2026-05-03T17:16:40.401000+00:00,11280,1284,20.478,3.406,11
2026-05-03T17:16:41.161000+00:00,11280,1284,20.03,3.231,11
2026-05-03T17:16:44.083000+00:00,11280,1284,18.958,2.526,11
2026-05-03T17:16:46.552000+00:00,11280,1284,17.67,2.259,11
2026-05-03T17:16:51.506000+00:00,11280,1284,16.809,2.278,11
2026-05-03T17:16:56.154000+00:00,11280,1284,14.697,1.876,11
2026-05-03T17:17:03.551000+00:00,11280,1284,16.445,2.144,11
2026-05-03T17:17:08.818000+00:00,11280,1284,16.095,2.356,11
2026-05-03T17:17:12.195000+00:00,11280,1284,15.503,2.941,11
2026-05-03T17:17:16.318000+00:00,11280,1284,14.035,3.274,11
2026-05-03T17:17:23.256000+00:00,11280,1284,13.075,2.208,11
2026-05-03T17:17:29.810000+00:00,11280,1284,15.484,1.9,11
2026-05-03T17:17:36.335000+00:00,11280,1284,17.787,1.912,11
2026-05-03T17:17:39.818000+00:00,11280,1284,16.721,1.697,11
2026-05-03T17:17:43.887000+00:00,11280,1284,15.986,1.449,11
2026-05-03T17:17:50.857000+00:00,11280,1284,16.178,1.667,11
2026-05-03T17:17:58.238000+00:00,11280,1284,16.081,1.858,11
2026-05-03T17:18:04.394000+00:00,11280,1284,16.183,1.873,11
2026-05-03T17:18:11.707000+00:00,11280,1284,15.301,1.263,11
2026-05-03T17:18:20.066000+00:00,11280,1284,16.322,1.348,11
2026-05-03T17:18:28.616000+00:00,11280,1284,19.085,0.899,11
2026-05-03T17:18:34.366000+00:00,11280,1284,18.247,0.613,11
2026-05-03T17:18:43.647000+00:00,11280,1284,21.398,1.494,11
2026-05-03T17:18:48.616000+00:00,11280,1284,22.21,1.74,11
2026-05-03T17:18:54.038000+00:00,11280,1284,20.959,1.974,11
2026-05-03T17:18:57.519000+00:00,11280,1284,19.742,2.042,11
2026-05-03T17:19:01.487000+00:00,11280,1284,18.815,1.635,11
2026-05-03T17:19:02.618000+00:00,11280,1284,18.671,1.692,11
2026-05-03T17:19:06.068000+00:00,11280,1284,18.447,1.317,11
2026-05-03T17:19:09.010000+00:00,11280,1284,18.151,1.343,11
2026-05-03T17:19:14.344000+00:00,11280,1284,17.187,1.799,11
2026-05-03T17:19:18.936000+00:00,11280,1284,15.479,1.943,11
2026-05-03T17:19:26.101000+00:00,11280,1284,17.402,1.05,11
2026-05-03T17:19:32.020000+00:00,11280,1284,17.585,1.484,11
2026-05-03T17:19:35.059000+00:00,11280,1284,16.587,1.832,11
2026-05-03T17:19:39.195000+00:00,11280,1284,15.308,2.162,11
2026-05-03T17:19:45.979000+00:00,11280,1284,14.762,1.595,11
2026-05-03T17:19:51.073000+00:00,11280,1284,15.729,1.385,11
2026-05-03T17:19:55.089000+00:00,11280,1284,14.672,0.841,11
2026-05-03T17:19:58.636000+00:00,11280,1284,14.342,0.842,11
2026-05-03T17:20:02.919000+00:00,11280,1284,13.822,0.865,11
2026-05-03T17:20:10.610000+00:00,11280,1284,15.2,1.291,11
2026-05-03T17:20:17.495000+00:00,11280,1284,13.431,1.678,11
2026-05-03T17:20:23.710000+00:00,11280,1284,14.645,1.596,11
2026-05-03T17:20:31.628000+00:00,11280,1284,14.549,1.092,11
2026-05-03T17:20:44.735000+00:00,11280,1284,18.864,2.36,11
2026-05-03T17:20:54.475000+00:00,11280,1284,21.229,1.543,11
2026-05-03T17:21:00.689000+00:00,11280,1284,18.974,1.202,11
2026-05-03T17:21:07.810000+00:00,11280,1284,18.228,1.492,11
2026-05-03T17:21:12.349000+00:00,11280,1284,18.103,2.14,11
2026-05-03T17:21:17.555000+00:00,11280,1284,16.65,2.369,11
2026-05-03T17:21:21.349000+00:00,11280,1284,15.53,2.58,11
2026-05-03T17:21:24.871000+00:00,11280,1284,14.598,1.787,11
2026-05-03T17:21:25.755000+00:00,11280,1284,14.31,1.619,11
2026-05-03T17:21:28.983000+00:00,11280,1284,13.827,1.153,11
2026-05-03T17:21:32.022000+00:00,11280,1284,13.306,0.961,11
2026-05-03T17:21:37.344000+00:00,11280,1284,12.646,1.476,11
2026-05-03T17:21:43.717000+00:00,11280,1284,12.756,1.144,11
2026-05-03T17:21:50.618000+00:00,11280,1284,14.779,0.669,11
2026-05-03T17:21:54.719000+00:00,11280,1284,12.08,0.697,11
2026-05-03T17:21:57.506000+00:00,11280,1284,11.647,0.817,11
2026-05-03T17:22:02.439000+00:00,11280,1284,11.189,0.888,11
2026-05-03T17:22:11.299000+00:00,11280,1284,12.254,1.537,11
2026-05-03T17:22:17.618000+00:00,11280,1284,14.608,1.505,11
2026-05-03T17:22:22.487000+00:00,11280,1284,14.398,1.33,11
2026-05-03T17:22:25.818000+00:00,11280,1284,13.505,1.128,11
2026-05-03T17:22:29.754000+00:00,11280,1284,12.922,0.839,11
2026-05-03T17:22:37.504000+00:00,11280,1284,14.189,1.479,11
2026-05-03T17:22:45.488000+00:00,11280,1284,12.807,1.504,11
2026-05-03T17:22:51.426000+00:00,11280,1284,12.897,1.103,11
2026-05-03T17:22:58.535000+00:00,11280,1284,12.827,1.16,11
2026-05-03T17:23:10.160000+00:00,11280,1284,16.975,1.645,11
2026-05-03T17:23:17.624000+00:00,11280,1284,18.589,0.931,11
2026-05-03T17:23:23.680000+00:00,11280,1284,18.626,0.854,11
2026-05-03T17:23:29.054000+00:00,11280,1284,18.122,0.763,11
2026-05-03T17:23:33.110000+00:00,11280,1284,17.936,1.141,11
2026-05-03T17:23:37.847000+00:00,11280,1284,17.36,1.286,11
2026-05-03T17:23:41.427000+00:00,11280,1284,17.0,1.314,11
2026-05-03T17:23:44.953000+00:00,11280,1284,15.732,0.843,11
2026-05-03T17:23:45.869000+00:00,11280,1284,15.72,0.847,11
2026-05-03T17:23:49.351000+00:00,11280,1284,15.235,0.6,11
2026-05-03T17:23:52.326000+00:00,11280,1284,14.791,0.833,11
2026-05-03T17:23:57.576000+00:00,11280,1284,13.749,1.385,11
2026-05-03T17:24:02.952000+00:00,11280,1284,12.846,1.009,11
2026-05-03T17:24:12.655000+00:00,11280,1284,17.665,0.681,11
2026-05-03T17:24:17.952000+00:00,11280,1284,17.202,0.961,11
2026-05-03T17:24:20.702000+00:00,11280,1284,15.92,0.999,11
2026-05-03T17:24:24.467000+00:00,11280,1284,14.269,1.137,11
2026-05-03T17:24:31.561000+00:00,11280,1284,13.871,1.417,11
2026-05-03T17:24:36.623000+00:00,11280,1284,15.083,1.411,11
2026-05-03T17:24:40.842000+00:00,11280,1284,13.896,0.991,11
2026-05-03T17:24:44.358000+00:00,11280,1284,13.488,1.028,11
2026-05-03T17:24:48.545000+00:00,11280,1284,13.324,1.122,11
2026-05-03T17:24:55.630000+00:00,11280,1284,14.567,1.503,11
2026-05-03T17:25:02.517000+00:00,11280,1284,13.903,2.036,11
2026-05-03T17:25:06.962000+00:00,11280,1284,13.539,1.94,11
2026-05-03T17:25:11.586000+00:00,11280,1284,12.136,1.362,11
2026-05-03T17:25:17.371000+00:00,11280,1284,11.75,1.508,11
2026-05-03T17:25:23.480000+00:00,11280,1284,12.317,0.86,11
2026-05-03T17:25:31.215000+00:00,11280,1284,8.933,0.549,11
2026-05-03T17:25:45.480000+00:00,11280,1284,6.534,0.817,11
2026-05-03T17:25:56.059000+00:00,11280,1284,7.732,0.422,11
2026-05-03T17:26:00.920000+00:00,11280,1284,5.772,0.48,11
2026-05-03T17:26:04.218000+00:00,11280,1284,5.97,0.501,11
2026-05-03T17:26:07.601000+00:00,11280,1284,6.213,0.567,11
2026-05-03T17:26:08.319000+00:00,11280,1284,6.233,0.56,11
2026-05-03T17:26:11.131000+00:00,11280,1284,6.273,0.565,11
2026-05-03T17:26:13.474000+00:00,11280,1284,6.509,0.71,11
2026-05-03T17:26:18.131000+00:00,11280,1284,6.648,0.695,11
2026-05-03T17:26:22.334000+00:00,11280,1284,6.894,0.641,11
2026-05-03T17:26:26.525000+00:00,11280,1284,6.893,0.837,11
2026-05-03T17:26:30.228000+00:00,11280,1284,7.125,0.708,11
2026-05-03T17:26:32.759000+00:00,11280,1284,7.373,0.659,11
2026-05-03T17:26:36.447000+00:00,11280,1284,7.53,0.562,11
2026-05-03T17:26:41.603000+00:00,11280,1284,7.711,0.477,11
2026-05-03T17:26:44.822000+00:00,11280,1284,7.723,0.487,11
2026-05-03T17:26:48.197000+00:00,11280,1284,7.651,0.357,11
2026-05-03T17:26:50.845000+00:00,11280,1284,7.522,0.197,11
2026-05-03T17:26:54.119000+00:00,11280,1284,7.305,0.032,11
2026-05-03T17:26:58.110000+00:00,11280,1284,7.364,1.236,11
2026-05-03T17:27:04.174000+00:00,11280,1284,8.078,0.002,11
2026-05-03T17:27:08.695000+00:00,11280,1284,9.018,0.341,11
2026-05-03T17:27:13.398000+00:00,11280,1284,9.54,0.378,11
2026-05-03T17:27:18.414000+00:00,11280,1284,9.946,0.524,11
2026-05-03T17:27:22.648000+00:00,11280,1284,9.954,0.529,11
2026-05-03T17:27:27.117000+00:00,11280,1284,9.806,0.56,11
2026-05-03T17:27:31.187000+00:00,11280,1284,9.562,0.58,11
2026-05-03T17:27:33.559000+00:00,11280,1284,9.766,0.704,11
2026-05-03T17:27:38.155000+00:00,11280,1284,10.089,0.61,11
2026-05-03T17:27:41.353000+00:00,11280,1284,10.25,0.735,11
2026-05-03T17:27:44.509000+00:00,11280,1284,10.312,0.756,11
2026-05-03T17:27:45.228000+00:00,11280,1284,10.306,0.735,11
2026-05-03T17:27:48.306000+00:00,11280,1284,10.258,0.656,11
2026-05-03T17:27:50.634000+00:00,11280,1284,10.492,0.755,11
2026-05-03T17:27:55.509000+00:00,11280,1284,11.057,0.314,11
2026-05-03T17:27:59.810000+00:00,11280,1284,11.351,0.498,11
2026-05-03T17:28:04.001000+00:00,11280,1284,11.344,0.724,11
2026-05-03T17:28:07.657000+00:00,11280,1284,11.524,0.877,11
2026-05-03T17:28:10.188000+00:00,11280,1284,11.773,0.98,11
2026-05-03T17:28:14.003000+00:00,11280,1284,12.101,1.216,11
2026-05-03T17:28:19.343000+00:00,11280,1284,12.302,1.299,11
2026-05-03T17:28:22.608000+00:00,11280,1284,11.927,1.43,11
2026-05-03T17:28:25.972000+00:00,11280,1284,12.013,1.537,11
2026-05-03T17:28:28.619000+00:00,11280,1284,12.062,0.007,11
2026-05-03T17:28:31.896000+00:00,11280,1284,12.053,0.151,11
2026-05-03T17:28:36.145000+00:00,11280,1284,12.446,0.47,11
2026-05-03T17:28:41.934000+00:00,11280,1284,12.487,0.378,11
2026-05-03T17:28:45.888000+00:00,11280,1284,12.872,0.559,11
2026-05-03T17:28:50.364000+00:00,11280,1284,12.883,0.627,11
2026-05-03T17:28:55.270000+00:00,11280,1284,13.146,0.652,11
2026-05-03T17:28:59.541000+00:00,11280,1284,13.194,0.589,11
2026-05-03T17:29:03.860000+00:00,11280,1284,13.067,0.43,11
2026-05-03T17:29:07.786000+00:00,11280,1284,12.845,0.286,11
2026-05-03T17:29:10.251000+00:00,11280,1284,13.157,0.431,11
2026-05-03T17:29:14.825000+00:00,11280,1284,13.413,0.29,11
2026-05-03T17:29:18.010000+00:00,11280,1284,13.618,0.356,11
2026-05-03T17:29:21.136000+00:00,11280,1284,13.69,0.32,11
2026-05-03T17:29:21.883000+00:00,11280,1284,13.679,0.262,11
2026-05-03T17:29:24.810000+00:00,11280,1284,13.576,0.051,11
2026-05-03T17:29:27.022000+00:00,11280,1284,13.677,0.071,11
2026-05-03T17:29:31.800000+00:00,11280,1284,14.126,0.167,11
2026-05-03T17:29:36.689000+00:00,11280,1284,15.071,0.577,11
2026-05-03T17:29:41.017000+00:00,11280,1284,15.278,0.575,11
2026-05-03T17:29:44.783000+00:00,11280,1284,15.606,0.785,11
2026-05-03T17:29:47.314000+00:00,11280,1284,15.832,0.938,11
2026-05-03T17:29:51.095000+00:00,11280,1284,16.096,1.068,11
2026-05-03T17:29:56.283000+00:00,11280,1284,16.233,1.065,11
2026-05-03T17:29:59.502000+00:00,11280,1284,16.263,1.066,11
2026-05-03T17:30:02.823000+00:00,11280,1284,16.21,1.022,11
2026-05-03T17:30:05.479000+00:00,11280,1284,16.062,1.0,11
2026-05-03T17:30:08.792000+00:00,11280,1284,15.875,1.068,11
2026-05-03T17:30:12.807000+00:00,11280,1284,15.871,1.11,11
2026-05-03T17:30:18.542000+00:00,11280,1284,16.229,1.121,11
2026-05-03T17:30:22.370000+00:00,11280,1284,16.459,1.25,11
2026-05-03T17:30:26.948000+00:00,11280,1284,16.801,1.449,11
2026-05-03T17:30:31.807000+00:00,11280,1284,16.986,1.411,11
2026-05-03T17:30:36.089000+00:00,11280,1284,17.051,1.381,11
2026-05-03T17:30:40.513000+00:00,11280,1284,16.996,1.239,11
2026-05-03T17:30:44.576000+00:00,11280,1284,16.89,1.11,11
2026-05-03T17:30:46.955000+00:00,11280,1284,17.118,1.116,11
2026-05-03T17:30:51.415000+00:00,11280,1284,17.249,1.051,11
2026-05-03T17:30:54.601000+00:00,11280,1284,17.377,1.111,11
2026-05-03T17:30:57.687000+00:00,11280,1284,17.455,1.076,11
2026-05-03T17:30:58.439000+00:00,11280,1284,17.456,1.026,11
2026-05-03T17:31:01.401000+00:00,11280,1284,17.417,0.851,11
2026-05-03T17:31:03.647000+00:00,11280,1284,17.521,0.902,11
2026-05-03T17:31:08.287000+00:00,11280,1284,17.759,0.922,11
2026-05-03T17:31:12.554000+00:00,11280,1284,18.024,0.981,11
2026-05-03T17:31:16.754000+00:00,11280,1284,18.207,0.931,11
2026-05-03T17:31:20.384000+00:00,11280,1284,18.424,1.031,11
2026-05-03T17:31:22.987000+00:00,11280,1284,18.64,1.164,11
2026-05-03T17:31:26.719000+00:00,11280,1284,18.906,1.347,11
2026-05-03T17:31:32.052000+00:00,11280,1284,19.143,1.447,11
2026-05-03T17:31:35.286000+00:00,11280,1284,19.173,1.477,11
2026-05-03T17:31:38.661000+00:00,11280,1284,19.163,1.487,11
2026-05-03T17:31:41.402000+00:00,11280,1284,19.079,1.501,11
2026-05-03T17:31:44.774000+00:00,11280,1284,18.978,1.547,11
2026-05-03T17:31:48.801000+00:00,11280,1284,19.106,1.613,11
2026-05-03T17:31:54.499000+00:00,11280,1284,19.279,1.531,11
2026-05-03T17:31:58.287000+00:00,11280,1284,19.461,1.553,11
2026-05-03T17:32:02.867000+00:00,11280,1284,19.756,1.721,11
2026-05-03T17:32:07.727000+00:00,11280,1284,19.911,1.66,11
2026-05-03T17:32:12.008000+00:00,11280,1284,19.981,1.626,11
2026-05-03T17:32:16.477000+00:00,11280,1284,19.978,1.565,11
2026-05-03T17:32:20.629000+00:00,11280,1284,19.916,1.527,11
2026-05-03T17:32:22.963000+00:00,11280,1284,20.143,1.659,11
2026-05-03T17:32:27.510000+00:00,11280,1284,20.371,1.339,11
2026-05-03T17:32:30.744000+00:00,11280,1284,20.584,1.565,11
2026-05-03T17:32:33.900000+00:00,11280,1284,20.687,1.571,11
2026-05-03T17:32:34.650000+00:00,11280,1284,20.683,1.518,11
2026-05-03T17:32:37.601000+00:00,11280,1284,20.63,1.339,11
2026-05-03T17:32:39.871000+00:00,11280,1284,20.745,1.356,11
2026-05-03T17:32:44.524000+00:00,11280,1284,20.943,1.557,11
2026-05-03T17:32:48.836000+00:00,11280,1284,21.295,1.661,11
2026-05-03T17:32:53.055000+00:00,11280,1284,21.512,1.633,11
2026-05-03T17:32:56.695000+00:00,11280,1284,21.764,1.769,11
2026-05-03T17:32:59.289000+00:00,11280,1284,22.031,1.916,11
2026-05-03T17:33:03.055000+00:00,11280,1284,22.304,2.074,11
2026-05-03T17:33:08.399000+00:00,11280,1284,22.596,2.195,11
2026-05-03T17:33:11.653000+00:00,11280,1284,22.655,2.229,11
2026-05-03T17:33:15.059000+00:00,11280,1284,22.658,2.253,11
2026-05-03T17:33:17.770000+00:00,11280,1284,22.57,2.308,11
2026-05-03T17:33:21.154000+00:00,11280,1284,22.475,2.428,11
2026-05-03T17:33:25.302000+00:00,11280,1284,22.651,2.563,11
2026-05-03T17:33:31.038000+00:00,11280,1284,22.9,2.566,11
2026-05-03T17:33:34.901000+00:00,11280,1284,23.211,2.644,11
2026-05-03T17:33:39.492000+00:00,11280,1284,23.557,2.768,11
2026-05-03T17:33:44.320000+00:00,11280,1284,23.678,2.702,11
2026-05-03T17:33:48.634000+00:00,11280,1284,23.757,2.67,11
2026-05-03T17:33:53.135000+00:00,11280,1284,23.76,2.611,11
2026-05-03T17:33:57.204000+00:00,11280,1284,23.7,2.587,11
2026-05-03T17:33:59.557000+00:00,11280,1284,23.86,2.516,11
2026-05-03T17:34:03.961000+00:00,11280,1284,23.996,2.458,11
2026-05-03T17:34:07.187000+00:00,11280,1284,24.15,2.504,11
2026-05-03T17:34:10.360000+00:00,11280,1284,24.224,2.484,11
2026-05-03T17:34:11.050000+00:00,11280,1284,24.217,2.437,11
2026-05-03T17:34:13.987000+00:00,11280,1284,24.15,2.265,11
2026-05-03T17:34:16.188000+00:00,11280,1284,24.146,2.261,11
2026-05-03T17:34:20.948000+00:00,11280,1284,24.456,2.483,11
2026-05-03T17:34:25.307000+00:00,11280,1284,24.907,2.617,11
2026-05-03T17:34:29.541000+00:00,11280,1284,25.145,2.594,11
2026-05-03T17:34:33.213000+00:00,11280,1284,25.428,2.76,11
2026-05-03T17:34:35.760000+00:00,11280,1284,25.667,2.909,11
2026-05-03T17:34:39.494000+00:00,11280,1284,25.907,2.933,11
2026-05-03T17:34:44.718000+00:00,11280,1284,25.941,2.925,11
2026-05-03T17:34:47.987000+00:00,11280,1284,25.97,2.936,11
2026-05-03T17:34:51.421000+00:00,11280,1284,25.972,2.97,11
2026-05-03T17:34:54.111000+00:00,11280,1284,25.922,3.071,11
2026-05-03T17:34:57.556000+00:00,11280,1284,25.867,3.269,11
2026-05-03T17:35:01.731000+00:00,11280,1284,26.102,3.43,11
2026-05-03T17:35:07.434000+00:00,11280,1284,26.346,3.433,11
2026-05-03T17:35:11.231000+00:00,11280,1284,26.537,3.452,11
2026-05-03T17:35:15.731000+00:00,11280,1284,26.769,3.54,11
2026-05-03T17:35:20.622000+00:00,11280,1284,26.877,3.453,11
2026-05-03T17:35:24.919000+00:00,11280,1284,26.949,3.44,11
2026-05-03T17:35:29.434000+00:00,11280,1284,26.962,3.428,11
2026-05-03T17:35:33.544000+00:00,11280,1284,26.936,3.454,11
2026-05-03T17:35:36.044000+00:00,11280,1284,27.248,3.461,11
2026-05-03T17:35:40.396000+00:00,11280,1284,27.321,3.371,11
2026-05-03T17:35:43.599000+00:00,11280,1284,27.474,3.403,11
2026-05-03T17:35:46.746000+00:00,11280,1284,27.558,,11
2026-05-03T17:35:47.476000+00:00,11280,1284,27.559,3.38,11
2026-05-03T17:35:50.468000+00:00,11280,1284,27.534,3.302,11
2026-05-03T17:35:52.749000+00:00,11280,1284,27.664,3.323,11
2026-05-03T17:35:57.374000+00:00,11280,1284,27.913,3.405,11
2026-05-03T17:36:01.671000+00:00,11280,1284,28.179,,11
2026-05-03T17:36:05.921000+00:00,11280,1284,28.424,3.424,11
2026-05-03T17:36:09.593000+00:00,11280,1284,28.72,3.576,11
2026-05-03T17:36:12.140000+00:00,11280,1284,28.901,3.69,11
2026-05-03T17:36:15.828000+00:00,11280,1284,29.139,3.802,11
2026-05-03T17:36:21.062000+00:00,11280,1284,29.219,3.736,11
2026-05-03T17:36:24.312000+00:00,11280,1284,29.282,3.773,11
2026-05-03T17:36:27.718000+00:00,11280,1284,29.301,3.845,11
2026-05-03T17:36:30.468000+00:00,11280,1284,29.257,3.925,11
2026-05-03T17:36:33.937000+00:00,11280,1284,29.224,4.078,11
2026-05-03T17:36:38.156000+00:00,11280,1284,29.514,4.257,11
2026-05-03T17:36:43.828000+00:00,11280,1284,29.72,4.101,11
2026-05-03T17:36:47.702000+00:00,11280,1284,29.935,4.136,11
2026-05-03T17:36:52.176000+00:00,11280,1284,30.185,4.161,11
2026-05-03T17:36:57.051000+00:00,11280,1284,30.253,4.055,11
2026-05-03T17:37:01.344000+00:00,11280,1284,30.318,4.041,11
2026-05-03T17:37:05.848000+00:00,11280,1284,30.352,4.075,11
2026-05-03T17:37:10.052000+00:00,11280,1284,30.378,4.187,11
2026-05-03T17:37:12.518000+00:00,11280,1284,30.656,4.319,11
2026-05-03T17:37:16.918000+00:00,11280,1284,30.834,3.996,11
2026-05-03T17:37:20.138000+00:00,11280,1284,30.991,4.072,11
2026-05-03T17:37:23.310000+00:00,11280,1284,31.075,4.104,11
2026-05-03T17:37:24.040000+00:00,11280,1284,31.077,4.095,11
2026-05-03T17:37:27.052000+00:00,11280,1284,31.082,4.081,11
2026-05-03T17:37:29.299000+00:00,11280,1284,31.248,4.093,11
2026-05-03T17:37:33.922000+00:00,11280,1284,31.459,4.182,11
2026-05-03T17:37:38.185000+00:00,11280,1284,31.746,4.249,11
2026-05-03T17:37:42.419000+00:00,11280,1284,31.978,4.278,11
2026-05-03T17:37:46.060000+00:00,11280,1284,32.211,4.344,11
2026-05-03T17:37:48.685000+00:00,11280,1284,32.447,4.397,11
2026-05-03T17:37:52.310000+00:00,11280,1284,32.664,4.452,11
2026-05-03T17:37:57.669000+00:00,11280,1284,32.868,4.465,11
2026-05-03T17:38:00.950000+00:00,11280,1284,32.906,4.485,11
2026-05-03T17:38:04.333000+00:00,11280,1284,32.924,4.576,11
2026-05-03T17:38:07.079000+00:00,11280,1284,32.889,4.767,11
2026-05-03T17:38:10.542000+00:00,11280,1284,32.862,5.241,11
2026-05-03T17:38:14.671000+00:00,11280,1284,33.059,5.196,11
2026-05-03T17:38:20.427000+00:00,11280,1284,33.268,4.647,11
2026-05-03T17:38:24.140000+00:00,11280,1284,33.351,4.607,11
2026-05-03T17:38:28.681000+00:00,11280,1284,33.57,4.413,11
2026-05-03T17:38:33.496000+00:00,11280,1284,33.693,4.287,11
2026-05-03T17:38:37.785000+00:00,11280,1284,33.769,4.323,11
2026-05-03T17:38:42.319000+00:00,11280,1284,33.799,4.379,11
2026-05-03T17:38:46.487000+00:00,11280,1284,33.803,4.516,11
2026-05-03T17:38:48.819000+00:00,11280,1284,34.017,4.337,11
2026-05-03T17:38:53.332000+00:00,11280,1284,34.194,4.201,11
2026-05-03T17:38:56.595000+00:00,11280,1284,34.398,4.276,11
2026-05-03T17:38:59.704000+00:00,11280,1284,34.476,4.275,11
2026-05-03T17:39:00.441000+00:00,11280,1284,34.474,4.253,11
2026-05-03T17:39:03.419000+00:00,11280,1284,34.446,4.186,11
2026-05-03T17:39:05.740000+00:00,11280,1284,34.579,4.076,11
2026-05-03T17:39:10.320000+00:00,11280,1284,34.793,4.102,11
2026-05-03T17:39:14.651000+00:00,11280,1284,35.131,4.137,11
2026-05-03T17:39:18.901000+00:00,11280,1284,35.386,4.262,11
2026-05-03T17:39:22.559000+00:00,11280,1284,35.657,4.054,11
2026-05-03T17:39:25.139000+00:00,11280,1284,35.81,4.059,11
2026-05-03T17:39:28.818000+00:00,11280,1284,36.059,4.16,11
2026-05-03T17:39:34.119000+00:00,11280,1284,36.137,3.948,11
2026-05-03T17:39:37.380000+00:00,11280,1284,36.209,3.977,11
2026-05-03T17:39:40.787000+00:00,11280,1284,36.229,4.049,11
2026-05-03T17:39:43.552000+00:00,11280,1284,36.196,4.226,11
2026-05-03T17:39:47.037000+00:00,11280,1284,36.18,4.461,11
2026-05-03T17:39:51.218000+00:00,11280,1284,36.4,4.501,11
2026-05-03T17:39:56.883000+00:00,11280,1284,36.565,4.297,11
2026-05-03T17:40:00.745000+00:00,11280,1284,36.773,4.304,11
2026-05-03T17:40:05.218000+00:00,11280,1284,36.977,4.324,11
2026-05-03T17:40:10.101000+00:00,11280,1284,37.091,4.211,11
2026-05-03T17:40:14.357000+00:00,11280,1284,37.176,4.252,11
2026-05-03T17:40:18.869000+00:00,11280,1284,37.207,4.428,11
2026-05-03T17:40:23.087000+00:00,11280,1284,,4.669,11
2026-05-03T17:40:25.411000+00:00,11280,1284,37.38,4.545,11
2026-05-03T17:40:29.806000+00:00,11280,1284,37.498,4.444,11
2026-05-03T17:40:33.066000+00:00,11280,1284,37.703,4.515,11
2026-05-03T17:40:36.213000+00:00,11280,1284,37.786,4.406,11
2026-05-03T17:40:36.947000+00:00,11280,1284,37.779,4.329,11
2026-05-03T17:40:39.884000+00:00,11280,1284,37.721,4.132,11
2026-05-03T17:40:42.087000+00:00,11280,1284,37.785,4.007,11
2026-05-03T17:40:46.791000+00:00,11280,1284,38.089,4.145,11
2026-05-03T17:40:51.111000+00:00,11280,1284,38.358,4.207,11
2026-05-03T17:40:55.336000+00:00,11280,1284,38.621,4.327,11
2026-05-03T17:40:58.993000+00:00,11280,1284,38.896,4.272,11
